country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB","27-01-2026 09:00:00",16.554731,80.649110,NO2,NA,NA,NA
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB","27-01-2026 09:00:00",16.554731,80.649110,CO,28,36,35
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB","27-01-2026 09:00:00",16.554731,80.649110,OZONE,NA,NA,NA
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB","27-01-2026 09:00:00",17.72,83.3,PM2.5,90,305,176
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB","27-01-2026 09:00:00",17.72,83.3,OZONE,4,85,6
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB","27-01-2026 09:00:00",27.103358,93.679645,PM10,60,415,142
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB","27-01-2026 09:00:00",27.103358,93.679645,NO2,6,7,7
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB","27-01-2026 09:00:00",27.103358,93.679645,NH3,1,1,1
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA","27-01-2026 09:00:00",26.071318,91.87488,PM10,69,110,88
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA","27-01-2026 09:00:00",26.071318,91.87488,NO2,4,10,7
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA","27-01-2026 09:00:00",26.071318,91.87488,CO,28,70,48
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA","27-01-2026 09:00:00",26.10887,91.589544,NH3,5,6,5
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA","27-01-2026 09:00:00",26.187500,91.744194,SO2,22,48,33
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA","27-01-2026 09:00:00",26.187500,91.744194,OZONE,17,18,18
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA","27-01-2026 09:00:00",26.181742,91.78063,NO2,3,4,3
India,Bihar,Patna,"Samanpura, Patna - BSPCB","27-01-2026 09:00:00",25.596727,85.085624,SO2,2,4,4
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","27-01-2026 09:00:00",25.366336,87.117468,PM2.5,78,127,99
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","27-01-2026 09:00:00",25.366336,87.117468,NO2,5,7,6
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","27-01-2026 09:00:00",25.366336,87.117468,SO2,16,22,17
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB","27-01-2026 09:00:00",25.03280,85.41948,NH3,5,8,6
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB","27-01-2026 09:00:00",25.859655,85.77944,PM2.5,38,313,133
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB","27-01-2026 09:00:00",25.859655,85.77944,PM10,38,185,100
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB","27-01-2026 09:00:00",25.859655,85.77944,SO2,23,29,25
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB","27-01-2026 09:00:00",25.859655,85.77944,CO,8,12,10
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB","27-01-2026 09:00:00",25.859655,85.77944,OZONE,7,9,8
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB","27-01-2026 09:00:00",24.952822,84.002396,NO2,NA,NA,NA
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB","27-01-2026 09:00:00",24.952822,84.002396,SO2,NA,NA,NA
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB","27-01-2026 09:00:00",24.952822,84.002396,OZONE,NA,NA,NA
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB","27-01-2026 09:00:00",26.2271665,84.3570427,PM2.5,NA,NA,NA
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB","27-01-2026 09:00:00",26.2271665,84.3570427,PM10,59,151,91
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB","27-01-2026 09:00:00",16.9872867,81.7363176,PM2.5,75,168,106
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB","27-01-2026 09:00:00",16.9872867,81.7363176,NH3,4,6,5
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB","27-01-2026 09:00:00",13.67,79.35,PM2.5,33,96,62
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB","27-01-2026 09:00:00",13.67,79.35,SO2,3,12,7
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB","27-01-2026 09:00:00",13.67,79.35,CO,1,80,25
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB","27-01-2026 09:00:00",13.67,79.35,OZONE,17,46,37
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB","27-01-2026 09:00:00",16.536107,80.594233,NO2,18,19,18
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB","27-01-2026 09:00:00",16.486692,80.699436,PM10,45,50,48
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB","27-01-2026 09:00:00",16.486692,80.699436,CO,41,48,47
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB","27-01-2026 09:00:00",16.509717,80.612222,PM2.5,65,112,89
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB","27-01-2026 09:00:00",16.509717,80.612222,PM10,59,97,81
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB","27-01-2026 09:00:00",16.509717,80.612222,SO2,17,19,18
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA","27-01-2026 09:00:00",26.181742,91.78063,SO2,35,38,37
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","27-01-2026 09:00:00",26.349082,92.68449,PM10,NA,NA,NA
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA","27-01-2026 09:00:00",26.446912,91.439057,NO2,8,15,14
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA","27-01-2026 09:00:00",26.446912,91.439057,OZONE,1,16,16
India,Assam,Silchar,"Tarapur, Silchar - PCBA","27-01-2026 09:00:00",24.82827,92.79525,CO,32,52,39
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA","27-01-2026 09:00:00",26.987634,94.636574,NH3,5,25,10
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA","27-01-2026 09:00:00",26.987634,94.636574,SO2,13,15,14
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","27-01-2026 09:00:00",26.146529,87.454184,PM10,32,117,78
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","27-01-2026 09:00:00",26.146529,87.454184,NO2,1,19,5
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB","27-01-2026 09:00:00",25.5626095,84.663264,PM2.5,18,58,36
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB","27-01-2026 09:00:00",25.567520,83.966379,PM2.5,63,100,86
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB","27-01-2026 09:00:00",25.567520,83.966379,PM10,62,101,86
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB","27-01-2026 09:00:00",25.567520,83.966379,NH3,3,3,3
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB","27-01-2026 09:00:00",25.567520,83.966379,SO2,1,42,16
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB","27-01-2026 09:00:00",25.7808257,84.7446768,CO,26,60,53
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB","27-01-2026 09:00:00",25.7808257,84.7446768,OZONE,15,20,18
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB","27-01-2026 09:00:00",24.792403,84.992416,NH3,4,6,5
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB","27-01-2026 09:00:00",24.792403,84.992416,SO2,13,16,15
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB","27-01-2026 09:00:00",24.792403,84.992416,OZONE,1,32,11
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB","27-01-2026 09:00:00",26.0881305,87.93840336,NO2,9,15,12
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB","27-01-2026 09:00:00",26.1209,85.3647,CO,13,37,16
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB","27-01-2026 09:00:00",26.1209,85.3647,OZONE,7,18,8
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB","27-01-2026 09:00:00",25.586562,85.043586,PM2.5,66,177,110
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB","27-01-2026 09:00:00",25.586562,85.043586,NH3,5,13,8
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB","27-01-2026 09:00:00",25.586562,85.043586,OZONE,9,31,16
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","27-01-2026 09:00:00",25.592539,85.227158,PM2.5,68,85,76
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","27-01-2026 09:00:00",25.592539,85.227158,PM10,98,112,104
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","27-01-2026 09:00:00",25.592539,85.227158,OZONE,9,13,11
India,Bihar,Patna,"Muradpur, Patna - BSPCB","27-01-2026 09:00:00",25.619651,85.147382,PM2.5,57,91,76
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB","27-01-2026 09:00:00",26.2271665,84.3570427,NH3,1,1,1
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","27-01-2026 09:00:00",30.735567,76.775714,NH3,12,19,15
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB","27-01-2026 09:00:00",21.194815,81.314770,PM2.5,26,68,44
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB","27-01-2026 09:00:00",21.194815,81.314770,NH3,5,6,6
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant","27-01-2026 09:00:00",21.185571,81.343175,SO2,6,10,8
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB","27-01-2026 09:00:00",21.224231,81.408350,PM2.5,43,92,63
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB","27-01-2026 09:00:00",21.224231,81.408350,PM10,27,123,58
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB","27-01-2026 09:00:00",26.0881305,87.93840336,CO,16,28,17
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB","27-01-2026 09:00:00",26.0881305,87.93840336,OZONE,16,17,16
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB","27-01-2026 09:00:00",27.308328,84.531742,PM10,76,197,110
India,Bihar,Munger,"Town Hall, Munger - BSPCB","27-01-2026 09:00:00",25.376776,86.471523,NH3,5,7,6
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB","27-01-2026 09:00:00",24.75746,84.366208,PM10,NA,NA,NA
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB","27-01-2026 09:00:00",26.80365,84.51954,NO2,7,10,8
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB","27-01-2026 09:00:00",26.80365,84.51954,NH3,1,1,1
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","27-01-2026 09:00:00",25.251013,86.989001,PM2.5,33,90,66
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","27-01-2026 09:00:00",13.204880,79.097889,NH3,6,7,7
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","27-01-2026 09:00:00",13.204880,79.097889,SO2,14,39,22
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","27-01-2026 09:00:00",13.204880,79.097889,OZONE,46,53,50
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB","27-01-2026 09:00:00",14.465052,78.824187,PM2.5,55,87,70
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB","27-01-2026 09:00:00",22.118125,83.140608,NO2,8,29,15
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB","27-01-2026 09:00:00",22.118125,83.140608,NH3,5,5,5
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB","27-01-2026 09:00:00",22.118125,83.140608,SO2,2,92,23
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","27-01-2026 09:00:00",22.368195,82.746431,OZONE,NA,NA,NA
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB","27-01-2026 09:00:00",22.348441,82.549611,PM2.5,NA,NA,NA
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB","27-01-2026 09:00:00",22.348441,82.549611,OZONE,12,26,26
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB","27-01-2026 09:00:00",22.126650,83.483212,PM2.5,88,114,99
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB","27-01-2026 09:00:00",22.126650,83.483212,PM10,104,284,153
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB","27-01-2026 09:00:00",22.126650,83.483212,NO2,20,78,45
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB","27-01-2026 09:00:00",22.126650,83.483212,SO2,3,83,23
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB","27-01-2026 09:00:00",22.1910172,83.5197009,CO,20,48,34
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","27-01-2026 09:00:00",21.258815,81.578979,NH3,4,4,4
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","27-01-2026 09:00:00",21.237755,81.705301,PM2.5,51,105,80
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","27-01-2026 09:00:00",21.237755,81.705301,OZONE,11,22,11
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","27-01-2026 09:00:00",21.371751,81.664929,CO,34,36,35
India,Delhi,Delhi,"Alipur, Delhi - DPCC","27-01-2026 09:00:00",28.815329,77.153010,PM2.5,180,374,295
India,Delhi,Delhi,"Alipur, Delhi - DPCC","27-01-2026 09:00:00",28.815329,77.153010,SO2,7,16,9
India,Delhi,Delhi,"Alipur, Delhi - DPCC","27-01-2026 09:00:00",28.815329,77.153010,CO,34,98,61
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","27-01-2026 09:00:00",28.647622,77.3158090,NO2,50,123,83
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","27-01-2026 09:00:00",28.695381,77.181665,NH3,8,8,8
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","27-01-2026 09:00:00",28.695381,77.181665,CO,28,148,84
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","27-01-2026 09:00:00",28.695381,77.181665,OZONE,3,183,4
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD","27-01-2026 09:00:00",28.5627763,77.1180053,PM10,132,348,190
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","27-01-2026 09:00:00",28.6811736,77.3025234,PM10,104,369,199
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","27-01-2026 09:00:00",28.6811736,77.3025234,SO2,1,25,15
India,Delhi,Delhi,"IIT Delhi, Delhi - IITM","27-01-2026 09:00:00",28.542460,77.191651,PM10,116,283,179
India,Delhi,Delhi,"IIT Delhi, Delhi - IITM","27-01-2026 09:00:00",28.542460,77.191651,OZONE,6,75,12
India,Delhi,Delhi,"ITO, Delhi - CPCB","27-01-2026 09:00:00",28.628624,77.241060,NO2,38,141,78
India,Delhi,Delhi,"ITO, Delhi - CPCB","27-01-2026 09:00:00",28.628624,77.241060,OZONE,3,44,4
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","27-01-2026 09:00:00",28.732820,77.170633,CO,40,137,103
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","27-01-2026 09:00:00",28.580280,77.233829,PM10,127,411,252
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","27-01-2026 09:00:00",28.580280,77.233829,NH3,15,19,17
India,Delhi,Delhi,"Bawana, Delhi - DPCC","27-01-2026 09:00:00",28.776200,77.051074,PM10,107,478,265
India,Delhi,Delhi,"Bawana, Delhi - DPCC","27-01-2026 09:00:00",28.776200,77.051074,NH3,6,10,8
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD","27-01-2026 09:00:00",28.7256504,77.2011573,PM10,130,419,265
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD","27-01-2026 09:00:00",28.7256504,77.2011573,CO,30,115,99
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","27-01-2026 09:00:00",28.656756,77.227234,NO2,18,104,58
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","27-01-2026 09:00:00",28.656756,77.227234,SO2,12,38,24
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","27-01-2026 09:00:00",28.656756,77.227234,CO,83,143,123
India,Delhi,Delhi,"DTU, Delhi - CPCB","27-01-2026 09:00:00",28.7500499,77.1112615,PM10,116,381,229
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","27-01-2026 09:00:00",28.498571,77.264840,PM2.5,147,451,299
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","27-01-2026 09:00:00",28.498571,77.264840,PM10,137,436,207
India,Delhi,Delhi,"Pusa, Delhi - DPCC","27-01-2026 09:00:00",28.639652,77.146275,PM2.5,217,382,308
India,Delhi,Delhi,"Pusa, Delhi - DPCC","27-01-2026 09:00:00",28.639652,77.146275,NH3,15,20,18
India,Delhi,Delhi,"Pusa, Delhi - IMD","27-01-2026 09:00:00",28.636110,77.173332,OZONE,33,299,37
India,Delhi,Delhi,"Rohini, Delhi - DPCC","27-01-2026 09:00:00",28.732528,77.119920,NO2,21,108,58
India,Delhi,Delhi,"Rohini, Delhi - DPCC","27-01-2026 09:00:00",28.732528,77.119920,NH3,23,28,25
India,Delhi,Delhi,"Rohini, Delhi - DPCC","27-01-2026 09:00:00",28.732528,77.119920,SO2,7,20,13
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","27-01-2026 09:00:00",28.6514781,77.1473105,PM2.5,56,384,233
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","27-01-2026 09:00:00",28.6514781,77.1473105,NH3,11,18,13
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","27-01-2026 09:00:00",28.5504249,77.2159377,PM10,138,433,270
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC","27-01-2026 09:00:00",28.570173,76.933762,CO,16,128,82
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC","27-01-2026 09:00:00",28.567890,77.250515,PM2.5,243,500,370
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD","27-01-2026 09:00:00",28.6573814,77.1585447,PM10,123,442,231
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD","27-01-2026 09:00:00",28.6573814,77.1585447,CO,37,139,133
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","27-01-2026 09:00:00",28.530785,77.271255,PM10,122,456,277
India,Delhi,Delhi,"Patparganj, Delhi - DPCC","27-01-2026 09:00:00",28.623763,77.287209,NH3,8,14,10
India,Delhi,Delhi,"Patparganj, Delhi - DPCC","27-01-2026 09:00:00",28.623763,77.287209,OZONE,2,289,4
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB","27-01-2026 09:00:00",23.002657,72.591912,NO2,113,133,127
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB","27-01-2026 09:00:00",23.002657,72.591912,CO,8,22,12
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM","27-01-2026 09:00:00",23.020509,72.579261,NH3,13,33,20
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM","27-01-2026 09:00:00",23.016834,72.625775,SO2,20,108,37
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM","27-01-2026 09:00:00",23.041137,72.456691,PM10,107,182,152
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM","27-01-2026 09:00:00",23.041137,72.456691,NO2,18,38,29
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM","27-01-2026 09:00:00",23.023389,72.515201,PM10,99,169,127
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD","27-01-2026 09:00:00",28.5918245,77.2273074,PM2.5,79,313,201
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD","27-01-2026 09:00:00",28.5918245,77.2273074,NO2,17,73,44
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD","27-01-2026 09:00:00",28.5918245,77.2273074,CO,46,104,101
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD","27-01-2026 09:00:00",28.5918245,77.2273074,OZONE,16,176,19
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","27-01-2026 09:00:00",28.611281,77.237738,PM10,100,362,206
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","27-01-2026 09:00:00",28.611281,77.237738,OZONE,2,199,3
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC","27-01-2026 09:00:00",28.570173,76.933762,PM2.5,83,410,237
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","27-01-2026 09:00:00",28.531346,77.190156,OZONE,2,135,2
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","27-01-2026 09:00:00",28.672342,77.315260,NH3,11,13,12
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","27-01-2026 09:00:00",28.672342,77.315260,OZONE,1,175,1
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","27-01-2026 09:00:00",28.699793,77.165453,PM2.5,243,500,381
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","27-01-2026 09:00:00",28.699793,77.165453,PM10,156,500,337
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB","27-01-2026 09:00:00",28.39072,77.30059,PM2.5,208,220,214
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB","27-01-2026 09:00:00",28.39072,77.30059,PM10,170,177,174
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB","27-01-2026 09:00:00",28.39072,77.30059,SO2,8,8,8
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","27-01-2026 09:00:00",28.4417,77.3217,PM10,70,77,72
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","27-01-2026 09:00:00",28.4417,77.3217,NO2,36,39,37
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","27-01-2026 09:00:00",28.4417,77.3217,NH3,10,12,11
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","27-01-2026 09:00:00",28.4417,77.3217,SO2,6,6,6
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB","27-01-2026 09:00:00",29.503664,75.467934,PM2.5,1,8,5
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB","27-01-2026 09:00:00",29.503664,75.467934,NO2,17,20,19
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB","27-01-2026 09:00:00",29.503664,75.467934,CO,25,37,26
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB","27-01-2026 09:00:00",29.503664,75.467934,OZONE,48,57,52
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD","27-01-2026 09:00:00",28.422681,77.148944,PM10,96,218,144
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB","27-01-2026 09:00:00",28.4227,77.0667,PM10,130,500,239
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB","27-01-2026 09:00:00",28.4227,77.0667,CO,14,102,29
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB","27-01-2026 09:00:00",28.4501238,77.0263051,NO2,9,45,26
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB","27-01-2026 09:00:00",29.140560,75.744941,PM2.5,39,83,59
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB","27-01-2026 09:00:00",29.140560,75.744941,NH3,10,11,11
India,Haryana,Jind,"Police Lines, Jind - HSPCB","27-01-2026 09:00:00",29.307814,76.337619,OZONE,5,29,9
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB","27-01-2026 09:00:00",29.8006,76.4155,NH3,5,6,6
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB","27-01-2026 09:00:00",29.8006,76.4155,SO2,26,36,32
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB","27-01-2026 09:00:00",29.695300,77.002700,NH3,6,7,6
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB","27-01-2026 09:00:00",29.695300,77.002700,OZONE,32,32,32
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB","27-01-2026 09:00:00",29.966942,76.875879,PM10,112,154,131
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","27-01-2026 09:00:00",12.951913,77.539784,NH3,2,2,2
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB","27-01-2026 09:00:00",12.9756843,77.5660749,PM10,NA,NA,NA
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","27-01-2026 09:00:00",13.029152,77.585901,OZONE,4,8,7
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","27-01-2026 09:00:00",12.938539,77.590100,NH3,3,4,3
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","27-01-2026 09:00:00",12.938539,77.590100,CO,10,40,20
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","27-01-2026 09:00:00",12.938539,77.590100,OZONE,8,28,20
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","27-01-2026 09:00:00",12.920984,77.584908,SO2,4,18,11
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB","27-01-2026 09:00:00",12.7816279,77.6299145,SO2,18,19,18
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB","27-01-2026 09:00:00",13.003872,77.664217,PM10,59,66,66
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB","27-01-2026 09:00:00",13.003872,77.664217,NH3,4,4,4
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB","27-01-2026 09:00:00",13.003872,77.664217,SO2,10,13,11
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB","27-01-2026 09:00:00",13.0270199,77.494094,NO2,22,28,25
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB","27-01-2026 09:00:00",12.990328,77.5431385,NO2,17,18,18
